"","EXP","TEMP","DAY","ISOLATE","PLATE","WELL","OD","NC_AVG","OD_SUB"
"2257",2,21,10,"LB_AB","P.7",1,0.206,0.095875,0.110125
"2258",2,21,10,"LB_AB","P.7",2,0.213,0.095875,0.117125
"2259",2,21,10,"LB_AB","P.7",3,0.175,0.095875,0.079125
"2260",2,21,10,"LB_AB","P.7",4,0.175,0.095875,0.079125
"2261",2,21,10,"LB_AB","P.7",5,0.172,0.095875,0.076125
"2262",2,21,10,"LB_AB","P.7",6,0.177,0.095875,0.081125
"2263",2,21,10,"LB_AB","P.7",7,0.172,0.095875,0.076125
"2264",2,21,10,"LB_AB","P.7",8,0.178,0.095875,0.082125
"2265",2,21,10,"LB_AB","P.8",1,0.204,0.096,0.108
"2266",2,21,10,"LB_AB","P.8",2,0.211,0.096,0.115
"2267",2,21,10,"LB_AB","P.8",3,0.18,0.096,0.084
"2268",2,21,10,"LB_AB","P.8",4,0.18,0.096,0.084
"2269",2,21,10,"LB_AB","P.8",5,0.176,0.096,0.08
"2270",2,21,10,"LB_AB","P.8",6,0.184,0.096,0.088
"2271",2,21,10,"LB_AB","P.8",7,0.181,0.096,0.085
"2272",2,21,10,"LB_AB","P.8",8,0.182,0.096,0.086
"2273",2,21,10,"LB_AB","P.9",1,0.196,0.0935,0.1025
"2274",2,21,10,"LB_AB","P.9",2,0.209,0.0935,0.1155
"2275",2,21,10,"LB_AB","P.9",3,0.177,0.0935,0.0835
"2276",2,21,10,"LB_AB","P.9",4,0.176,0.0935,0.0825
"2277",2,21,10,"LB_AB","P.9",5,0.178,0.0935,0.0845
"2278",2,21,10,"LB_AB","P.9",6,0.173,0.0935,0.0795
"2279",2,21,10,"LB_AB","P.9",7,0.174,0.0935,0.0805
"2280",2,21,10,"LB_AB","P.9",8,0.178,0.0935,0.0845
"2281",2,21,11,"LB_AB","P.10",1,0.196,0.097125,0.098875
"2282",2,21,11,"LB_AB","P.10",2,0.202,0.097125,0.104875
"2283",2,21,11,"LB_AB","P.10",3,0.206,0.097125,0.108875
"2284",2,21,11,"LB_AB","P.10",4,0.204,0.097125,0.106875
"2285",2,21,11,"LB_AB","P.10",5,0.185,0.097125,0.087875
"2286",2,21,11,"LB_AB","P.10",6,0.188,0.097125,0.090875
"2287",2,21,11,"LB_AB","P.10",7,0.206,0.097125,0.108875
"2288",2,21,11,"LB_AB","P.10",8,0.197,0.097125,0.099875
"2289",2,21,11,"LB_AB","P.6",1,0.239,0.09575,0.14325
"2290",2,21,11,"LB_AB","P.6",2,0.232,0.09575,0.13625
"2291",2,21,11,"LB_AB","P.6",3,0.207,0.09575,0.11125
"2292",2,21,11,"LB_AB","P.6",4,0.206,0.09575,0.11025
"2293",2,21,11,"LB_AB","P.6",5,0.23,0.09575,0.13425
"2294",2,21,11,"LB_AB","P.6",6,0.232,0.09575,0.13625
"2295",2,21,11,"LB_AB","P.6",7,0.21,0.09575,0.11425
"2296",2,21,11,"LB_AB","P.6",8,0.209,0.09575,0.11325
"2297",2,21,11,"LB_AB","P.7",1,0.23,0.096875,0.133125
"2298",2,21,11,"LB_AB","P.7",2,0.239,0.096875,0.142125
"2299",2,21,11,"LB_AB","P.7",3,0.205,0.096875,0.108125
"2300",2,21,11,"LB_AB","P.7",4,0.202,0.096875,0.105125
"2301",2,21,11,"LB_AB","P.7",5,0.193,0.096875,0.096125
"2302",2,21,11,"LB_AB","P.7",6,0.201,0.096875,0.104125
"2303",2,21,11,"LB_AB","P.7",7,0.204,0.096875,0.107125
"2304",2,21,11,"LB_AB","P.7",8,0.211,0.096875,0.114125
"2305",2,21,11,"LB_AB","P.8",1,0.227,0.0965,0.1305
"2306",2,21,11,"LB_AB","P.8",2,0.229,0.0965,0.1325
"2307",2,21,11,"LB_AB","P.8",3,0.196,0.0965,0.0995
"2308",2,21,11,"LB_AB","P.8",4,0.203,0.0965,0.1065
"2309",2,21,11,"LB_AB","P.8",5,0.197,0.0965,0.1005
"2310",2,21,11,"LB_AB","P.8",6,0.206,0.0965,0.1095
"2311",2,21,11,"LB_AB","P.8",7,0.2,0.0965,0.1035
"2312",2,21,11,"LB_AB","P.8",8,0.208,0.0965,0.1115
"2313",2,21,11,"LB_AB","P.9",1,0.217,0.0945,0.1225
"2314",2,21,11,"LB_AB","P.9",2,0.222,0.0945,0.1275
"2315",2,21,11,"LB_AB","P.9",3,0.194,0.0945,0.0995
"2316",2,21,11,"LB_AB","P.9",4,0.196,0.0945,0.1015
"2317",2,21,11,"LB_AB","P.9",5,0.19,0.0945,0.0955
"2318",2,21,11,"LB_AB","P.9",6,0.194,0.0945,0.0995
"2319",2,21,11,"LB_AB","P.9",7,0.193,0.0945,0.0985
"2320",2,21,11,"LB_AB","P.9",8,0.196,0.0945,0.1015
"2321",2,21,12,"LB_AB","P.10",1,0.213,0.096,0.117
"2322",2,21,12,"LB_AB","P.10",2,0.211,0.096,0.115
"2323",2,21,12,"LB_AB","P.10",3,0.214,0.096,0.118
"2324",2,21,12,"LB_AB","P.10",4,0.214,0.096,0.118
"2325",2,21,12,"LB_AB","P.10",5,0.197,0.096,0.101
"2326",2,21,12,"LB_AB","P.10",6,0.197,0.096,0.101
"2327",2,21,12,"LB_AB","P.10",7,0.222,0.096,0.126
"2328",2,21,12,"LB_AB","P.10",8,0.214,0.096,0.118
"2329",2,21,12,"LB_AB","P.6",1,0.251,0.096375,0.154625
"2330",2,21,12,"LB_AB","P.6",2,0.236,0.096375,0.139625
"2331",2,21,12,"LB_AB","P.6",3,0.208,0.096375,0.111625
"2332",2,21,12,"LB_AB","P.6",4,0.205,0.096375,0.108625
"2333",2,21,12,"LB_AB","P.6",5,0.237,0.096375,0.140625
"2334",2,21,12,"LB_AB","P.6",6,0.23,0.096375,0.133625
"2335",2,21,12,"LB_AB","P.6",7,0.222,0.096375,0.125625
"2336",2,21,12,"LB_AB","P.6",8,0.22,0.096375,0.123625
"2337",2,21,12,"LB_AB","P.7",1,0.235,0.097125,0.137875
"2338",2,21,12,"LB_AB","P.7",2,0.245,0.097125,0.147875
"2339",2,21,12,"LB_AB","P.7",3,0.213,0.097125,0.115875
"2340",2,21,12,"LB_AB","P.7",4,0.215,0.097125,0.117875
"2341",2,21,12,"LB_AB","P.7",5,0.206,0.097125,0.108875
"2342",2,21,12,"LB_AB","P.7",6,0.207,0.097125,0.109875
"2343",2,21,12,"LB_AB","P.7",7,0.214,0.097125,0.116875
"2344",2,21,12,"LB_AB","P.7",8,0.223,0.097125,0.125875
"2345",2,21,12,"LB_AB","P.8",1,0.243,0.09575,0.14725
"2346",2,21,12,"LB_AB","P.8",2,0.235,0.09575,0.13925
"2347",2,21,12,"LB_AB","P.8",3,0.205,0.09575,0.10925
"2348",2,21,12,"LB_AB","P.8",4,0.219,0.09575,0.12325
"2349",2,21,12,"LB_AB","P.8",5,0.215,0.09575,0.11925
"2350",2,21,12,"LB_AB","P.8",6,0.218,0.09575,0.12225
"2351",2,21,12,"LB_AB","P.8",7,0.215,0.09575,0.11925
"2352",2,21,12,"LB_AB","P.8",8,0.232,0.09575,0.13625
"2353",2,21,12,"LB_AB","P.9",1,0.232,0.094125,0.137875
"2354",2,21,12,"LB_AB","P.9",2,0.23,0.094125,0.135875
"2355",2,21,12,"LB_AB","P.9",3,0.205,0.094125,0.110875
"2356",2,21,12,"LB_AB","P.9",4,0.2,0.094125,0.105875
"2357",2,21,12,"LB_AB","P.9",5,0.196,0.094125,0.101875
"2358",2,21,12,"LB_AB","P.9",6,0.201,0.094125,0.106875
"2359",2,21,12,"LB_AB","P.9",7,0.213,0.094125,0.118875
"2360",2,21,12,"LB_AB","P.9",8,0.211,0.094125,0.116875
"2361",2,21,13,"LB_AB","P.10",1,0.229,0.095625,0.133375
"2362",2,21,13,"LB_AB","P.10",2,0.222,0.095625,0.126375
"2363",2,21,13,"LB_AB","P.10",3,0.22,0.095625,0.124375
"2364",2,21,13,"LB_AB","P.10",4,0.228,0.095625,0.132375
"2365",2,21,13,"LB_AB","P.10",5,0.211,0.095625,0.115375
"2366",2,21,13,"LB_AB","P.10",6,0.211,0.095625,0.115375
"2367",2,21,13,"LB_AB","P.10",7,0.228,0.095625,0.132375
"2368",2,21,13,"LB_AB","P.10",8,0.226,0.095625,0.130375
"2369",2,21,13,"LB_AB","P.6",1,0.254,0.095625,0.158375
"2370",2,21,13,"LB_AB","P.6",2,0.242,0.095625,0.146375
"2371",2,21,13,"LB_AB","P.6",3,0.215,0.095625,0.119375
"2372",2,21,13,"LB_AB","P.6",4,0.21,0.095625,0.114375
"2373",2,21,13,"LB_AB","P.6",5,0.239,0.095625,0.143375
"2374",2,21,13,"LB_AB","P.6",6,0.234,0.095625,0.138375
"2375",2,21,13,"LB_AB","P.6",7,0.225,0.095625,0.129375
"2376",2,21,13,"LB_AB","P.6",8,0.229,0.095625,0.133375
"2377",2,21,13,"LB_AB","P.7",1,0.245,0.096857143,0.148142857
"2378",2,21,13,"LB_AB","P.7",2,0.252,0.096857143,0.155142857
"2379",2,21,13,"LB_AB","P.7",3,0.215,0.096857143,0.118142857
"2380",2,21,13,"LB_AB","P.7",4,0.22,0.096857143,0.123142857
"2381",2,21,13,"LB_AB","P.7",5,0.212,0.096857143,0.115142857
"2382",2,21,13,"LB_AB","P.7",6,0.212,0.096857143,0.115142857
"2383",2,21,13,"LB_AB","P.7",7,0.224,0.096857143,0.127142857
"2384",2,21,13,"LB_AB","P.7",8,0.233,0.096857143,0.136142857
"2385",2,21,13,"LB_AB","P.8",1,0.253,0.094875,0.158125
"2386",2,21,13,"LB_AB","P.8",2,0.239,0.094875,0.144125
"2387",2,21,13,"LB_AB","P.8",3,0.214,0.094875,0.119125
"2388",2,21,13,"LB_AB","P.8",4,0.228,0.094875,0.133125
"2389",2,21,13,"LB_AB","P.8",5,0.219,0.094875,0.124125
"2390",2,21,13,"LB_AB","P.8",6,0.226,0.094875,0.131125
"2391",2,21,13,"LB_AB","P.8",7,0.226,0.094875,0.131125
"2392",2,21,13,"LB_AB","P.8",8,0.241,0.094875,0.146125
"2393",2,21,13,"LB_AB","P.9",1,0.243,0.09325,0.14975
"2394",2,21,13,"LB_AB","P.9",2,0.237,0.09325,0.14375
"2395",2,21,13,"LB_AB","P.9",3,0.212,0.09325,0.11875
"2396",2,21,13,"LB_AB","P.9",4,0.213,0.09325,0.11975
"2397",2,21,13,"LB_AB","P.9",5,0.201,0.09325,0.10775
"2398",2,21,13,"LB_AB","P.9",6,0.209,0.09325,0.11575
"2399",2,21,13,"LB_AB","P.9",7,0.221,0.09325,0.12775
"2400",2,21,13,"LB_AB","P.9",8,0.224,0.09325,0.13075
"2441",2,21,15,"LB_AB","P.10",1,0.234,0.09575,0.13825
"2442",2,21,15,"LB_AB","P.10",2,0.243,0.09575,0.14725
"2443",2,21,15,"LB_AB","P.10",3,0.238,0.09575,0.14225
"2444",2,21,15,"LB_AB","P.10",4,0.24,0.09575,0.14425
"2445",2,21,15,"LB_AB","P.10",5,0.226,0.09575,0.13025
"2446",2,21,15,"LB_AB","P.10",6,0.223,0.09575,0.12725
"2447",2,21,15,"LB_AB","P.10",7,0.237,0.09575,0.14125
"2448",2,21,15,"LB_AB","P.10",8,0.239,0.09575,0.14325
"2449",2,21,15,"LB_AB","P.6",1,0.266,0.09575,0.17025
"2450",2,21,15,"LB_AB","P.6",2,0.25,0.09575,0.15425
"2451",2,21,15,"LB_AB","P.6",3,0.241,0.09575,0.14525
"2452",2,21,15,"LB_AB","P.6",4,0.229,0.09575,0.13325
"2453",2,21,15,"LB_AB","P.6",5,0.261,0.09575,0.16525
"2454",2,21,15,"LB_AB","P.6",6,0.244,0.09575,0.14825
"2455",2,21,15,"LB_AB","P.6",7,0.244,0.09575,0.14825
"2456",2,21,15,"LB_AB","P.6",8,0.234,0.09575,0.13825
"2457",2,21,15,"LB_AB","P.7",1,0.254,0.096571429,0.157428571
"2458",2,21,15,"LB_AB","P.7",2,0.273,0.096571429,0.176428571
"2459",2,21,15,"LB_AB","P.7",3,0.23,0.096571429,0.133428571
"2460",2,21,15,"LB_AB","P.7",4,0.235,0.096571429,0.138428571
"2461",2,21,15,"LB_AB","P.7",5,0.231,0.096571429,0.134428571
"2462",2,21,15,"LB_AB","P.7",6,0.228,0.096571429,0.131428571
"2463",2,21,15,"LB_AB","P.7",7,0.235,0.096571429,0.138428571
"2464",2,21,15,"LB_AB","P.7",8,0.245,0.096571429,0.148428571
"2465",2,21,15,"LB_AB","P.8",1,0.261,0.094625,0.166375
"2466",2,21,15,"LB_AB","P.8",2,0.254,0.094625,0.159375
"2467",2,21,15,"LB_AB","P.8",3,0.23,0.094625,0.135375
"2468",2,21,15,"LB_AB","P.8",4,0.239,0.094625,0.144375
"2469",2,21,15,"LB_AB","P.8",5,0.231,0.094625,0.136375
"2470",2,21,15,"LB_AB","P.8",6,0.234,0.094625,0.139375
"2471",2,21,15,"LB_AB","P.8",7,0.243,0.094625,0.148375
"2472",2,21,15,"LB_AB","P.8",8,0.249,0.094625,0.154375
"2473",2,21,15,"LB_AB","P.9",1,0.259,0.093375,0.165625
"2474",2,21,15,"LB_AB","P.9",2,0.259,0.093375,0.165625
"2475",2,21,15,"LB_AB","P.9",3,0.232,0.093375,0.138625
"2476",2,21,15,"LB_AB","P.9",4,0.235,0.093375,0.141625
"2477",2,21,15,"LB_AB","P.9",5,0.219,0.093375,0.125625
"2478",2,21,15,"LB_AB","P.9",6,0.219,0.093375,0.125625
"2479",2,21,15,"LB_AB","P.9",7,0.23,0.093375,0.136625
"2480",2,21,15,"LB_AB","P.9",8,0.237,0.093375,0.143625
"2481",2,21,16,"LB_AB","P.10",1,0.243,0.095,0.148
"2482",2,21,16,"LB_AB","P.10",2,0.255,0.095,0.16
"2483",2,21,16,"LB_AB","P.10",3,0.246,0.095,0.151
"2484",2,21,16,"LB_AB","P.10",4,0.244,0.095,0.149
"2485",2,21,16,"LB_AB","P.10",5,0.234,0.095,0.139
"2486",2,21,16,"LB_AB","P.10",6,0.225,0.095,0.13
"2487",2,21,16,"LB_AB","P.10",7,0.245,0.095,0.15
"2488",2,21,16,"LB_AB","P.10",8,0.248,0.095,0.153
"2489",2,21,16,"LB_AB","P.6",1,0.283,0.095375,0.187625
"2490",2,21,16,"LB_AB","P.6",2,0.268,0.095375,0.172625
"2491",2,21,16,"LB_AB","P.6",3,0.258,0.095375,0.162625
"2492",2,21,16,"LB_AB","P.6",4,0.244,0.095375,0.148625
"2493",2,21,16,"LB_AB","P.6",5,0.274,0.095375,0.178625
"2494",2,21,16,"LB_AB","P.6",6,0.261,0.095375,0.165625
"2495",2,21,16,"LB_AB","P.6",7,0.261,0.095375,0.165625
"2496",2,21,16,"LB_AB","P.6",8,0.253,0.095375,0.157625
"2497",2,21,16,"LB_AB","P.7",1,0.264,0.096428571,0.167571429
"2498",2,21,16,"LB_AB","P.7",2,0.294,0.096428571,0.197571429
"2499",2,21,16,"LB_AB","P.7",3,0.239,0.096428571,0.142571429
"2500",2,21,16,"LB_AB","P.7",4,0.239,0.096428571,0.142571429
"2501",2,21,16,"LB_AB","P.7",5,0.232,0.096428571,0.135571429
"2502",2,21,16,"LB_AB","P.7",6,0.236,0.096428571,0.139571429
"2503",2,21,16,"LB_AB","P.7",7,0.25,0.096428571,0.153571429
"2504",2,21,16,"LB_AB","P.7",8,0.252,0.096428571,0.155571429
"2505",2,21,16,"LB_AB","P.8",1,0.282,0.0955,0.1865
"2506",2,21,16,"LB_AB","P.8",2,0.276,0.0955,0.1805
"2507",2,21,16,"LB_AB","P.8",3,0.243,0.0955,0.1475
"2508",2,21,16,"LB_AB","P.8",4,0.248,0.0955,0.1525
"2510",2,21,16,"LB_AB","P.8",6,0.238,0.0955,0.1425
"2511",2,21,16,"LB_AB","P.8",7,0.256,0.0955,0.1605
"2512",2,21,16,"LB_AB","P.8",8,0.259,0.0955,0.1635
"2513",2,21,16,"LB_AB","P.9",1,0.267,0.09325,0.17375
"2514",2,21,16,"LB_AB","P.9",2,0.266,0.09325,0.17275
"2515",2,21,16,"LB_AB","P.9",3,0.24,0.09325,0.14675
"2516",2,21,16,"LB_AB","P.9",4,0.245,0.09325,0.15175
"2517",2,21,16,"LB_AB","P.9",5,0.222,0.09325,0.12875
"2518",2,21,16,"LB_AB","P.9",6,0.224,0.09325,0.13075
"2519",2,21,16,"LB_AB","P.9",7,0.229,0.09325,0.13575
"2520",2,21,16,"LB_AB","P.9",8,0.244,0.09325,0.15075
"2521",2,21,17,"LB_AB","P.10",1,0.25,0.094875,0.155125
"2522",2,21,17,"LB_AB","P.10",2,0.258,0.094875,0.163125
"2523",2,21,17,"LB_AB","P.10",3,0.249,0.094875,0.154125
"2524",2,21,17,"LB_AB","P.10",4,0.253,0.094875,0.158125
"2525",2,21,17,"LB_AB","P.10",5,0.234,0.094875,0.139125
"2526",2,21,17,"LB_AB","P.10",6,0.229,0.094875,0.134125
"2527",2,21,17,"LB_AB","P.10",7,0.245,0.094875,0.150125
"2528",2,21,17,"LB_AB","P.10",8,0.26,0.094875,0.165125
"2529",2,21,17,"LB_AB","P.6",1,0.288,0.095125,0.192875
"2530",2,21,17,"LB_AB","P.6",2,0.264,0.095125,0.168875
"2531",2,21,17,"LB_AB","P.6",3,0.261,0.095125,0.165875
"2532",2,21,17,"LB_AB","P.6",4,0.239,0.095125,0.143875
"2533",2,21,17,"LB_AB","P.6",5,0.277,0.095125,0.181875
"2534",2,21,17,"LB_AB","P.6",6,0.266,0.095125,0.170875
"2535",2,21,17,"LB_AB","P.6",7,0.264,0.095125,0.168875
"2536",2,21,17,"LB_AB","P.6",8,0.25,0.095125,0.154875
"2537",2,21,17,"LB_AB","P.7",1,0.267,0.095857143,0.171142857
"2538",2,21,17,"LB_AB","P.7",2,0.294,0.095857143,0.198142857
"2539",2,21,17,"LB_AB","P.7",3,0.243,0.095857143,0.147142857
"2540",2,21,17,"LB_AB","P.7",4,0.236,0.095857143,0.140142857
"2541",2,21,17,"LB_AB","P.7",5,0.227,0.095857143,0.131142857
"2542",2,21,17,"LB_AB","P.7",6,0.236,0.095857143,0.140142857
"2543",2,21,17,"LB_AB","P.7",7,0.247,0.095857143,0.151142857
"2544",2,21,17,"LB_AB","P.7",8,0.255,0.095857143,0.159142857
"2545",2,21,17,"LB_AB","P.8",1,0.289,0.095,0.194
"2546",2,21,17,"LB_AB","P.8",2,0.279,0.095,0.184
"2547",2,21,17,"LB_AB","P.8",3,0.246,0.095,0.151
"2548",2,21,17,"LB_AB","P.8",4,0.252,0.095,0.157
"2550",2,21,17,"LB_AB","P.8",6,0.24,0.095,0.145
"2551",2,21,17,"LB_AB","P.8",7,0.256,0.095,0.161
"2552",2,21,17,"LB_AB","P.8",8,0.257,0.095,0.162
"2553",2,21,17,"LB_AB","P.9",1,0.266,0.0935,0.1725
"2554",2,21,17,"LB_AB","P.9",2,0.262,0.0935,0.1685
"2555",2,21,17,"LB_AB","P.9",3,0.248,0.0935,0.1545
"2556",2,21,17,"LB_AB","P.9",4,0.248,0.0935,0.1545
"2557",2,21,17,"LB_AB","P.9",5,0.221,0.0935,0.1275
"2558",2,21,17,"LB_AB","P.9",6,0.225,0.0935,0.1315
"2559",2,21,17,"LB_AB","P.9",7,0.238,0.0935,0.1445
"2560",2,21,17,"LB_AB","P.9",8,0.253,0.0935,0.1595
"2561",2,21,18,"LB_AB","P.10",1,0.26,0.094625,0.165375
"2562",2,21,18,"LB_AB","P.10",2,0.262,0.094625,0.167375
"2563",2,21,18,"LB_AB","P.10",3,0.248,0.094625,0.153375
"2564",2,21,18,"LB_AB","P.10",4,0.251,0.094625,0.156375
"2565",2,21,18,"LB_AB","P.10",5,0.232,0.094625,0.137375
"2566",2,21,18,"LB_AB","P.10",6,0.229,0.094625,0.134375
"2567",2,21,18,"LB_AB","P.10",7,0.255,0.094625,0.160375
"2568",2,21,18,"LB_AB","P.10",8,0.269,0.094625,0.174375
"2569",2,21,18,"LB_AB","P.6",1,0.297,0.09525,0.20175
"2570",2,21,18,"LB_AB","P.6",2,0.274,0.09525,0.17875
"2571",2,21,18,"LB_AB","P.6",3,0.265,0.09525,0.16975
"2572",2,21,18,"LB_AB","P.6",4,0.246,0.09525,0.15075
"2573",2,21,18,"LB_AB","P.6",5,0.28,0.09525,0.18475
"2574",2,21,18,"LB_AB","P.6",6,0.286,0.09525,0.19075
"2575",2,21,18,"LB_AB","P.6",7,0.267,0.09525,0.17175
"2576",2,21,18,"LB_AB","P.6",8,0.267,0.09525,0.17175
"2577",2,21,18,"LB_AB","P.7",1,0.277,0.096,0.181
"2578",2,21,18,"LB_AB","P.7",2,0.303,0.096,0.207
"2579",2,21,18,"LB_AB","P.7",3,0.247,0.096,0.151
"2580",2,21,18,"LB_AB","P.7",4,0.24,0.096,0.144
"2581",2,21,18,"LB_AB","P.7",5,0.23,0.096,0.134
"2582",2,21,18,"LB_AB","P.7",6,0.239,0.096,0.143
"2583",2,21,18,"LB_AB","P.7",7,0.258,0.096,0.162
"2584",2,21,18,"LB_AB","P.7",8,0.264,0.096,0.168
"2585",2,21,18,"LB_AB","P.8",1,0.288,0.09525,0.19275
"2586",2,21,18,"LB_AB","P.8",2,0.274,0.09525,0.17875
"2587",2,21,18,"LB_AB","P.8",3,0.25,0.09525,0.15475
"2588",2,21,18,"LB_AB","P.8",4,0.25,0.09525,0.15475
"2590",2,21,18,"LB_AB","P.8",6,0.246,0.09525,0.15075
"2591",2,21,18,"LB_AB","P.8",7,0.264,0.09525,0.16875
"2592",2,21,18,"LB_AB","P.8",8,0.267,0.09525,0.17175
"2593",2,21,18,"LB_AB","P.9",1,0.269,0.0935,0.1755
"2594",2,21,18,"LB_AB","P.9",2,0.27,0.0935,0.1765
"2595",2,21,18,"LB_AB","P.9",3,0.246,0.0935,0.1525
"2596",2,21,18,"LB_AB","P.9",4,0.253,0.0935,0.1595
"2597",2,21,18,"LB_AB","P.9",5,0.22,0.0935,0.1265
"2598",2,21,18,"LB_AB","P.9",6,0.227,0.0935,0.1335
"2599",2,21,18,"LB_AB","P.9",7,0.241,0.0935,0.1475
"2600",2,21,18,"LB_AB","P.9",8,0.257,0.0935,0.1635
"2601",2,21,19,"LB_AB","P.10",1,0.269,0.094875,0.174125
"2602",2,21,19,"LB_AB","P.10",2,0.278,0.094875,0.183125
"2603",2,21,19,"LB_AB","P.10",3,0.254,0.094875,0.159125
"2604",2,21,19,"LB_AB","P.10",4,0.255,0.094875,0.160125
"2605",2,21,19,"LB_AB","P.10",5,0.244,0.094875,0.149125
"2606",2,21,19,"LB_AB","P.10",6,0.237,0.094875,0.142125
"2607",2,21,19,"LB_AB","P.10",7,0.267,0.094875,0.172125
"2608",2,21,19,"LB_AB","P.10",8,0.273,0.094875,0.178125
"2609",2,21,19,"LB_AB","P.6",1,0.318,0.096,0.222
"2610",2,21,19,"LB_AB","P.6",2,0.285,0.096,0.189
"2611",2,21,19,"LB_AB","P.6",3,0.271,0.096,0.175
"2612",2,21,19,"LB_AB","P.6",4,0.255,0.096,0.159
"2613",2,21,19,"LB_AB","P.6",5,0.287,0.096,0.191
"2614",2,21,19,"LB_AB","P.6",6,0.284,0.096,0.188
"2615",2,21,19,"LB_AB","P.6",7,0.272,0.096,0.176
"2616",2,21,19,"LB_AB","P.6",8,0.282,0.096,0.186
"2617",2,21,19,"LB_AB","P.7",1,0.287,0.095571429,0.191428571
"2618",2,21,19,"LB_AB","P.7",2,0.31,0.095571429,0.214428571
"2619",2,21,19,"LB_AB","P.7",3,0.252,0.095571429,0.156428571
"2620",2,21,19,"LB_AB","P.7",4,0.248,0.095571429,0.152428571
"2621",2,21,19,"LB_AB","P.7",5,0.238,0.095571429,0.142428571
"2622",2,21,19,"LB_AB","P.7",6,0.253,0.095571429,0.157428571
"2623",2,21,19,"LB_AB","P.7",7,0.266,0.095571429,0.170428571
"2624",2,21,19,"LB_AB","P.7",8,0.269,0.095571429,0.173428571
"2625",2,21,19,"LB_AB","P.8",1,0.294,0.095,0.199
"2626",2,21,19,"LB_AB","P.8",2,0.279,0.095,0.184
"2627",2,21,19,"LB_AB","P.8",3,0.254,0.095,0.159
"2628",2,21,19,"LB_AB","P.8",4,0.254,0.095,0.159
"2630",2,21,19,"LB_AB","P.8",6,0.248,0.095,0.153
"2631",2,21,19,"LB_AB","P.8",7,0.267,0.095,0.172
"2632",2,21,19,"LB_AB","P.8",8,0.269,0.095,0.174
"2633",2,21,19,"LB_AB","P.9",1,0.285,0.0935,0.1915
"2634",2,21,19,"LB_AB","P.9",2,0.282,0.0935,0.1885
"2635",2,21,19,"LB_AB","P.9",3,0.256,0.0935,0.1625
"2636",2,21,19,"LB_AB","P.9",4,0.259,0.0935,0.1655
"2637",2,21,19,"LB_AB","P.9",5,0.226,0.0935,0.1325
"2638",2,21,19,"LB_AB","P.9",6,0.231,0.0935,0.1375
"2639",2,21,19,"LB_AB","P.9",7,0.244,0.0935,0.1505
"2640",2,21,19,"LB_AB","P.9",8,0.263,0.0935,0.1695
"2641",2,21,20,"LB_AB","P.10",1,0.273,0.094,0.179
"2642",2,21,20,"LB_AB","P.10",2,0.292,0.094,0.198
"2643",2,21,20,"LB_AB","P.10",3,0.258,0.094,0.164
"2644",2,21,20,"LB_AB","P.10",4,0.26,0.094,0.166
"2645",2,21,20,"LB_AB","P.10",5,0.252,0.094,0.158
"2646",2,21,20,"LB_AB","P.10",6,0.242,0.094,0.148
"2647",2,21,20,"LB_AB","P.10",7,0.272,0.094,0.178
"2648",2,21,20,"LB_AB","P.10",8,0.281,0.094,0.187
"2649",2,21,20,"LB_AB","P.6",1,0.339,0.09575,0.24325
"2650",2,21,20,"LB_AB","P.6",2,0.286,0.09575,0.19025
"2651",2,21,20,"LB_AB","P.6",3,0.272,0.09575,0.17625
"2652",2,21,20,"LB_AB","P.6",4,0.261,0.09575,0.16525
"2653",2,21,20,"LB_AB","P.6",5,0.29,0.09575,0.19425
"2654",2,21,20,"LB_AB","P.6",6,0.288,0.09575,0.19225
"2655",2,21,20,"LB_AB","P.6",7,0.282,0.09575,0.18625
"2656",2,21,20,"LB_AB","P.6",8,0.29,0.09575,0.19425
"2657",2,21,20,"LB_AB","P.7",1,0.303,0.095857143,0.207142857
"2658",2,21,20,"LB_AB","P.7",2,0.313,0.095857143,0.217142857
"2659",2,21,20,"LB_AB","P.7",3,0.259,0.095857143,0.163142857
"2660",2,21,20,"LB_AB","P.7",4,0.251,0.095857143,0.155142857
"2661",2,21,20,"LB_AB","P.7",5,0.244,0.095857143,0.148142857
"2662",2,21,20,"LB_AB","P.7",6,0.258,0.095857143,0.162142857
"2663",2,21,20,"LB_AB","P.7",7,0.271,0.095857143,0.175142857
"2664",2,21,20,"LB_AB","P.7",8,0.273,0.095857143,0.177142857
"2665",2,21,20,"LB_AB","P.8",1,0.302,0.096,0.206
"2666",2,21,20,"LB_AB","P.8",2,0.287,0.096,0.191
"2667",2,21,20,"LB_AB","P.8",3,0.264,0.096,0.168
"2668",2,21,20,"LB_AB","P.8",4,0.264,0.096,0.168
"2670",2,21,20,"LB_AB","P.8",6,0.255,0.096,0.159
"2671",2,21,20,"LB_AB","P.8",7,0.275,0.096,0.179
"2672",2,21,20,"LB_AB","P.8",8,0.279,0.096,0.183
"2673",2,21,20,"LB_AB","P.9",1,0.294,0.09375,0.20025
"2674",2,21,20,"LB_AB","P.9",2,0.288,0.09375,0.19425
"2675",2,21,20,"LB_AB","P.9",3,0.267,0.09375,0.17325
"2676",2,21,20,"LB_AB","P.9",4,0.267,0.09375,0.17325
"2677",2,21,20,"LB_AB","P.9",5,0.235,0.09375,0.14125
"2678",2,21,20,"LB_AB","P.9",6,0.232,0.09375,0.13825
"2679",2,21,20,"LB_AB","P.9",7,0.26,0.09375,0.16625
